 tap phi Keff_per_unit(Joules) layer realisation phi_cut -phi_cut nomber_total number_cuts number+
           9  0.636656046       1.99584491E-08           4           1  0.717349410      0.619067729       827.000000       148.000000       0.00000000    
           9  0.593107045       2.16646256E-08           5           1  0.709129453      0.592824697       824.000000       2.00000000       0.00000000    
           9  0.588945806       2.41024605E-08           6           1              NaN  0.588945806       856.000000       0.00000000       0.00000000    
           9  0.595486403       2.67529590E-08           7           1              NaN  0.595486403       856.000000       0.00000000       0.00000000    
           9  0.600185215       3.04278629E-08           8           1              NaN  0.600185215       859.000000       0.00000000       0.00000000    
           9  0.596997797       3.49307712E-08           9           1  0.722896814      0.568096876       823.000000       15.0000000       69.0000000    
          10  0.678548634       1.63495244E-08           1           1  0.722437263      0.643297672       907.000000       404.000000       0.00000000    
          10  0.708513558       1.61278262E-08           2           1  0.721262693      0.631232560       918.000000       788.000000       0.00000000    
          10  0.698863924       1.76129866E-08           3           1  0.720758259      0.645254314       1307.00000       928.000000       0.00000000    
          10  0.638537049       2.01485264E-08           4           1  0.718011856      0.621111870       823.000000       148.000000       0.00000000    
          10  0.592852354       2.26705268E-08           5           1              NaN  0.592852354       825.000000       0.00000000       0.00000000    
          10  0.589478612       2.51827164E-08           6           1              NaN  0.589478612       850.000000       0.00000000       0.00000000    
          10  0.593892813       2.76176664E-08           7           1              NaN  0.593892813       861.000000       0.00000000       0.00000000    
          10  0.598438084       3.05946806E-08           8           1              NaN  0.598438084       853.000000       0.00000000       0.00000000    
          10  0.593893349       3.41379973E-08           9           1  0.712985635      0.563677609       817.000000       17.0000000       69.0000000    
          11  0.678575158       1.61371219E-08           1           1  0.721968174      0.643791795       908.000000       404.000000       0.00000000    
          11  0.709506333       1.60037903E-08           2           1  0.721277356      0.636676133       920.000000       792.000000       0.00000000    
          11  0.698939204       1.74023391E-08           3           1  0.720843256      0.642778218       1308.00000       941.000000       0.00000000    
          11  0.639942944       1.96825400E-08           4           1  0.717578411      0.620735526       818.000000       161.000000       1.00000000    
          11  0.596502602       2.18206235E-08           5           1              NaN  0.596502602       830.000000       0.00000000       0.00000000    
          11  0.591577351       2.43384193E-08           6           1              NaN  0.591577351       861.000000       0.00000000       0.00000000    
          11  0.593157113       2.68746430E-08           7           1              NaN  0.593157113       845.000000       0.00000000       0.00000000    
